time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass,altitude,delta_pos_x,delta_pos_y,delta_pos_z,delta_vel_x,delta_vel_y,delta_vel_z,phi_deg,psi_deg,time_to_go,sma,eccentricity,inclination_deg,target_sma,target_ecc,target_inc_deg
229.8,295088.6752,137363.7862,-76378.29412,2901.747585,533.6532353,-291.9773488,95819.9,145507.5946,-1132746.225,92141.58619,77435.00588,-4775.304915,2272.783735,-1.951848764,16.20516735,-1.306225348,238.0443205,3509928.014,0.8644037496,94.67578247,6740599.4,0.02402729,97.461979
230.8,297995.3428,137894.2428,-76670.09397,2911.593424,527.2592536,-291.623435,95502.955,146173.3658,-1129839.557,92672.04281,77143.20603,-4765.459076,2266.389754,-1.597934959,16.11287561,-1.265168982,237.050498,3511873.78,0.8634627545,94.69565474,6740599.4,0.02402729,97.461979
231.8,300911.8737,138418.3032,-76961.54316,2921.474377,520.8607039,-291.2760317,95186.01,146834.4866,-1126923.026,93196.10318,76851.75684,-4755.578123,2259.991204,-1.250531736,16.02045533,-1.224168382,236.0566794,3513833.806,0.8625147307,94.71535008,6740599.4,0.02402729,97.461979
232.8,303838.3033,138935.9627,-77252.64822,2931.390665,514.457497,-290.9351752,94869.065,147490.9672,-1123996.597,93713.76267,76560.65178,-4745.661835,2253.587997,-0.9096751508,15.92790633,-1.183224314,235.0628645,3515808.253,0.8615596172,94.73486926,6740599.4,0.02402729,97.461979
233.8,306774.6669,139447.2166,-77543.41571,2941.342514,508.0495429,-290.6009015,94552.12,148142.8178,-1121060.233,94225.01659,76269.88429,-4735.709986,2247.180043,-0.5754014564,15.83522846,-1.142337554,234.0690535,3517797.282,0.8605973524,94.75421305,6740599.4,0.02402729,97.461979
234.8,309721.0002,139952.0601,-77833.85223,2951.330152,501.6367512,-290.2732471,94235.175,148790.0487,-1118113.9,94729.86014,75979.44777,-4725.722348,2240.767251,-0.247747101,15.74242152,-1.101508891,233.0752464,3519801.057,0.8596278737,94.7733822,6740599.4,0.02402729,97.461979
235.8,312677.3392,140450.4884,-78123.96442,2961.353809,495.2190302,-289.9522487,93918.23,149432.6702,-1115157.561,95228.28845,75689.33558,-4715.698691,2234.34953,0.07325127083,15.64948535,-1.060739121,232.0814432,3521819.746,0.8586511181,94.79237747,6740599.4,0.02402729,97.461979
236.8,315643.7199,140942.4965,-78413.75896,2971.413716,488.796288,-289.6379432,93601.285,150070.6927,-1112191.18,95720.29653,75399.54104,-4705.638784,2227.926788,0.387556817,15.55641978,-1.020029056,231.087644,3523853.517,0.8576670217,94.81119961,6740599.4,0.02402729,97.461979
237.8,318620.1788,141428.0793,-78703.24255,2981.510107,482.3684317,-289.3303675,93284.34,150704.1265,-1109214.721,96205.87932,75110.05745,-4695.542393,2221.498932,0.6951324978,15.46322462,-0.9793795146,230.0938489,3525902.542,0.8566755199,94.82984938,6740599.4,0.02402729,97.461979
238.8,321606.7524,141907.2317,-78992.42195,2991.64322,475.9353676,-289.0295589,92967.395,151332.982,-1106228.148,96685.03166,74820.87805,-4685.40928,2215.065868,0.9959410745,15.3698997,-0.9387913301,229.1000578,3527966.994,0.8556765474,94.84832754,6740599.4,0.02402729,97.461979
239.8,324603.4776,142379.9483,-79281.30394,3001.813293,469.4970014,-288.7355549,92650.45,151957.2698,-1103231.422,97157.74829,74531.99606,-4675.239207,2208.627501,1.28994511,15.27644483,-0.8982653461,228.1062709,3530047.049,0.8546700381,94.86663482,6740599.4,0.02402729,97.461979
240.8,327610.3914,142846.2239,-79569.89534,3012.020568,463.0532378,-288.448393,92333.505,152577.0002,-1100224.509,97624.02386,74243.40466,-4665.031932,2202.183738,1.577106966,15.18285985,-0.8578024186,227.1124881,3532142.887,0.8536559251,94.88477197,6740599.4,0.02402729,97.461979
241.8,330627.5312,143306.0529,-79858.20301,3022.265289,456.603981,-288.1681112,92016.56,153192.1839,-1097207.369,98083.85293,73955.09699,-4654.787211,2195.734481,1.857388804,15.08914455,-0.8174034155,226.1187096,3534254.688,0.8526341408,94.90273974,6740599.4,0.02402729,97.461979
242.8,333654.9345,143759.43,-80146.23387,3032.547701,450.1491341,-287.8947474,91699.615,153802.8315,-1094179.965,98537.22996,73667.06613,-4644.504799,2189.279634,2.130752587,14.99529877,-0.7770692172,225.1249354,3536382.638,0.8516046168,94.92053887,6740599.4,0.02402729,97.461979
243.8,336692.6392,144206.3493,-80433.99483,3042.868055,443.6885995,-287.6283399,91382.67,154408.9534,-1091142.261,98984.1493,73379.30517,-4634.184445,2182.8191,2.397160073,14.90132232,-0.7368007166,224.1311656,3538526.921,0.8505672839,94.93817009,6740599.4,0.02402729,97.461979
244.8,339740.6834,144646.8052,-80721.49288,3053.226601,437.2222789,-287.3689272,91065.725,155010.5605,-1088094.217,99424.60523,73091.80712,-4623.825899,2176.352779,2.65657282,14.807215,-0.6965988195,223.1374002,3540687.729,0.8495220721,94.95563414,6740599.4,0.02402729,97.461979
245.8,342799.1053,145080.7919,-81008.73503,3063.623593,430.750073,-287.1165478,90748.78,155607.6634,-1085035.795,99858.5919,72804.56497,-4613.428907,2169.880573,2.908952182,14.71297663,-0.6564644447,222.1436393,3542865.252,0.8484689104,94.97293176,6740599.4,0.02402729,97.461979
246.8,345867.9435,145508.3034,-81295.72833,3074.059289,424.2718816,-286.8712407,90431.835,156200.2728,-1081966.957,100286.1034,72517.57167,-4602.993211,2163.402382,3.154259313,14.61860702,-0.6163985243,221.1498829,3545059.687,0.8474077272,94.99006367,6740599.4,0.02402729,97.461979
247.8,348947.2368,145929.3336,-81582.47988,3084.533947,417.7876039,-286.6330448,90114.89,156788.3995,-1078887.663,100707.1336,72230.82012,-4592.518553,2156.918104,3.392455162,14.52410598,-0.5764020039,220.1561312,3547271.23,0.8463384501,95.00703061,6740599.4,0.02402729,97.461979
248.8,352037.0244,146343.8765,-81868.9968,3095.04783,411.2971379,-286.4019995,89797.945,157372.0544,-1075797.876,101121.6765,71944.3032,-4582.00467,2150.427638,3.623500472,14.42947332,-0.5364758429,219.1623842,3549500.083,0.8452610054,95.02383331,6740599.4,0.02402729,97.461979
249.8,355137.3456,146751.9258,-82155.28628,3105.601202,404.8003809,-286.1781442,89481,157951.2482,-1072697.554,101529.7258,71658.01372,-4571.451298,2143.930881,3.847355788,14.33470883,-0.4966210147,218.1686419,3551746.449,0.8441753191,95.04047248,6740599.4,0.02402729,97.461979
250.8,358248.2401,147153.4752,-82441.3555,3116.194331,398.2972293,-285.9615186,89164.055,158525.992,-1069586.66,101931.2752,71371.9445,-4560.858169,2137.427729,4.063981445,14.23981233,-0.4568385072,217.1749044,3554010.536,0.8430813158,95.05694886,6740599.4,0.02402729,97.461979
251.8,361369.7476,147548.5181,-82727.21174,3126.827488,391.7875785,-285.7521624,88847.11,159096.2967,-1066465.152,102326.3181,71086.08826,-4550.225012,2130.918079,4.273337577,14.14478361,-0.4171293225,216.1811719,3556292.553,0.8419789196,95.07326316,6740599.4,0.02402729,97.461979
252.8,364501.9085,147937.0481,-83012.86226,3137.500946,385.271323,-285.5501159,88530.165,159662.1733,-1063332.992,102714.8481,70800.43774,-4539.551554,2124.401823,4.475384114,14.04962247,-0.377494478,215.1874444,3558592.713,0.8408680534,95.0894161,6740599.4,0.02402729,97.461979
253.8,367644.7631,148319.0585,-83298.31442,3148.21498,378.7483564,-285.3554192,88213.22,160223.6327,-1060190.137,103096.8585,70514.98558,-4528.83752,2117.878856,4.670080779,13.95432871,-0.3379350058,214.1937219,3560911.233,0.8397486393,95.10540841,6740599.4,0.02402729,97.461979
254.8,370798.3521,148694.5425,-83583.57557,3158.969871,372.2185712,-285.1681129,87896.275,160780.6862,-1057036.548,103472.3425,70229.72443,-4518.082629,2111.349071,4.857387093,13.85890213,-0.2984519536,213.2000045,3563248.332,0.8386205985,95.12124079,6740599.4,0.02402729,97.461979
255.8,373962.7165,149063.4933,-83868.65312,3169.7659,365.6818592,-284.9882376,87579.33,161333.3449,-1053872.183,103841.2933,69944.64688,-4507.2866,2104.812359,5.037262372,13.76334252,-0.259046385,212.2062924,3565604.233,0.8374838511,95.13691396,6740599.4,0.02402729,97.461979
256.8,377137.8977,149425.9039,-84153.55453,3180.603349,359.1381227,-284.8158329,87262.385,161881.6199,-1050697.002,104203.7039,69659.74547,-4496.449151,2098.268623,5.209667136,13.66844382,-0.2200232819,211.2205713,3567979.162,0.8363383167,95.15242865,6740599.4,0.02402729,97.461979
257.8,380323.9371,149781.7672,-84438.28729,3191.48251,352.5872428,-284.6509406,86945.44,162425.5226,-1047510.963,104559.5672,69375.01271,-4485.56999,2091.717743,5.374559387,13.57252216,-0.180736447,210.2258762,3570373.349,0.8351839131,95.16778557,6740599.4,0.02402729,97.461979
258.8,383520.8767,150131.076,-84722.85893,3202.403674,346.0291049,-284.4936026,86628.495,162965.0641,-1044314.023,104908.876,69090.44107,-4474.648826,2085.159605,5.531897405,13.47646656,-0.1415305311,209.2311865,3572787.027,0.8340205576,95.1829854,6740599.4,0.02402729,97.461979
259.8,386728.7586,150473.823,-85007.27703,3213.367135,339.4635965,-284.3438603,86311.55,163500.2559,-1041106.141,105251.623,68806.02297,-4463.685365,2078.594096,5.681639686,13.38027681,-0.1024066667,208.2365025,3575220.435,0.8328481662,95.19802887,6740599.4,0.02402729,97.461979
260.8,389947.6252,150810.0007,-85291.5492,3224.373192,332.8906041,-284.2017555,85994.605,164031.1093,-1037887.275,105587.8007,68521.7508,-4452.679308,2072.021104,5.823744527,13.28395271,-0.06336600389,207.2418241,3577673.811,0.8316666541,95.21291667,6740599.4,0.02402729,97.461979
261.8,393177.5193,151139.6016,-85575.6831,3235.422146,326.3100133,-284.06733,85677.66,164557.6358,-1034657.381,105917.4016,68237.6169,-4441.630354,2065.440513,5.958170019,13.18749401,-0.02440971026,206.2471515,3580147.401,0.8304759354,95.22764952,6740599.4,0.02402729,97.461979
262.8,396418.4839,151462.6181,-85859.68643,3246.514301,319.7217084,-283.9406259,85360.715,165079.8468,-1031416.416,106240.4181,67953.61357,-4430.538199,2058.852208,6.084874051,13.09090052,0.01446102841,205.2524848,3582641.453,0.829275923,95.24222811,6740599.4,0.02402729,97.461979
263.8,399670.5624,151779.0424,-86143.56694,3257.649965,313.1255726,-283.8216857,85043.77,165597.7539,-1028164.338,106556.8424,67669.73306,-4419.402535,2052.256073,6.203814313,12.99417199,0.05324500795,204.2578241,3585156.219,0.8280665289,95.25665314,6740599.4,0.02402729,97.461979
264.8,402933.7984,152088.8666,-86427.3324,3268.829449,306.5214881,-283.7105517,84726.825,166111.3688,-1024901.102,106866.6666,67385.9676,-4408.223051,2045.651988,6.31494829,12.89730822,0.09194100539,203.2631695,3587691.955,0.8268476638,95.27092532,6740599.4,0.02402729,97.461979
265.8,406208.236,152392.0827,-86710.99066,3280.053068,299.9093357,-283.6072668,84409.88,166620.703,-1021626.664,107169.8827,67102.30934,-4396.999432,2039.039836,6.418233178,12.80137562,0.1301240177,202.2794512,3590248.921,0.8256192374,95.28504535,6740599.4,0.02402729,97.461979
266.8,409493.9194,152688.6826,-86994.54957,3291.32114,293.2889955,-283.5118738,84092.935,167125.7682,-1018340.981,107466.4826,66818.75043,-4385.73136,2032.419495,6.513626155,12.70424215,0.1686413063,201.2848089,3592827.381,0.8243811583,95.29901392,6740599.4,0.02402729,97.461979
267.8,412790.8932,152978.658,-87278.01705,3302.633987,286.6603461,-283.4244159,83775.99,167626.5763,-1015044.007,107756.458,66535.28295,-4374.418513,2025.790846,6.601084109,12.60697273,0.2070668414,200.2901731,3595427.605,0.8231333338,95.31283172,6740599.4,0.02402729,97.461979
268.8,416099.2024,153262.0005,-87561.40106,3313.991934,280.023265,-283.3449363,83459.045,168123.139,-1011735.698,108039.8005,66251.89894,-4363.060566,2019.153765,6.68056373,12.50956713,0.2453993213,199.2955437,3598049.865,0.82187567,95.32649947,6740599.4,0.02402729,97.461979
269.8,419418.8922,153538.7016,-87844.7096,3325.395311,273.3776286,-283.2734785,83142.1,168615.4682,-1008416.008,108316.5016,65968.5904,-4351.657189,2012.508129,6.752021513,12.41202512,0.2836374234,198.300921,3600694.438,0.820608072,95.34001784,6740599.4,0.02402729,97.461979
270.8,422750.0082,153808.7528,-88127.95071,3336.84445,266.7233119,-283.2100862,82825.155,169103.5759,-1005084.892,108586.5528,65685.34929,-4340.20805,2005.853812,6.815413758,12.31434645,0.3217798039,197.306305,3603361.606,0.8193304436,95.35338754,6740599.4,0.02402729,97.461979
271.8,426092.5964,154072.1453,-88411.13247,3348.339688,260.0601887,-283.1548034,82508.21,169587.474,-1001742.304,108849.9453,65402.16753,-4328.712812,1999.190689,6.870696571,12.21653088,0.3598250973,196.3116959,3606051.656,0.8180426871,95.36660925,6740599.4,0.02402729,97.461979
272.8,429446.7031,154328.8702,-88694.26303,3359.881366,253.3881315,-283.1076741,82191.265,170067.1747,-998388.1969,109106.6702,65119.03697,-4317.171134,1992.518631,6.917825866,12.11857817,0.3977719161,195.3170938,3608764.877,0.8167447039,95.37968368,6740599.4,0.02402729,97.461979
273.8,432812.3748,154578.9186,-88977.35055,3371.469828,246.7070115,-283.0687426,81874.32,170542.6899,-995022.5252,109356.7186,64835.94945,-4305.582672,1985.837511,6.956757367,12.02048807,0.43561885,194.3224988,3611501.568,0.8154363939,95.3926115,6740599.4,0.02402729,97.461979
274.8,436189.6585,154822.2812,-89260.40326,3383.105423,240.0166987,-283.0380534,81557.375,171014.0319,-991645.2415,109600.0812,64552.89674,-4293.947077,1979.147199,6.987446608,11.92226032,0.4733644659,193.327911,3614262.027,0.8141176558,95.40539342,6740599.4,0.02402729,97.461979
275.8,439578.6014,155058.9488,-89543.42942,3394.788503,233.3170618,-283.0156511,81240.43,171481.213,-988256.2986,109836.7488,64269.87058,-4282.263997,1972.447562,7.009848939,11.82389468,0.511007307,192.3333306,3617046.56,0.8127883869,95.41803012,6740599.4,0.02402729,97.461979
276.8,442979.2514,155288.9122,-89826.43734,3406.519425,226.6079676,-283.0015806,80923.485,171944.2454,-984855.6486,110066.7122,63986.86266,-4270.533075,1965.738468,7.023919432,11.72647409,0.5481339526,191.349687,3619855.479,0.8114484832,95.4305223,6740599.4,0.02402729,97.461979
277.801,446395.0747,155512.3815,-90109.71837,3418.310354,219.8825588,-282.9958853,80606.22306,172403.5983,-981439.8253,110290.1815,63703.58163,-4258.742146,1959.013059,7.029614679,11.62783339,0.5855679479,190.3551216,3622691.945,0.8100964832,95.44288291,6740599.4,0.02402729,97.461979
278.801,449819.2948,155728.9006,-90392.71492,3430.138096,213.1541371,-282.998622,80289.27806,172858.3663,-978015.6052,110506.7006,63420.58508,-4246.914404,1952.284637,7.02687799,11.52905403,0.6228946687,189.360564,3625550.613,0.8087349813,95.45508796,6740599.4,0.02402729,97.461979
279.801,453255.3672,155938.6865,-90675.71844,3442.014776,206.4158516,-283.0098261,79972.33306,173309.023,-974579.5328,110716.4865,63137.58156,-4235.037724,1945.546352,7.015673916,11.43013571,0.6601125594,188.3660143,3628434.63,0.807362524,95.46715054,6740599.4,0.02402729,97.461979
280.801,456703.3408,156141.729,-90958.73741,3453.940769,199.667564,-283.0295431,79655.38806,173755.5808,-971131.5592,110919.529,62854.56259,-4223.111731,1938.798064,6.995956907,11.33107819,0.697220038,187.3714727,3631344.329,0.8059790017,95.47907136,6740599.4,0.02402729,97.461979
281.801,460163.2653,156338.0182,-91241.78038,3465.916451,192.9091344,-283.0578188,79338.44306,174198.0525,-967671.6347,111115.8182,62571.51962,-4211.136049,1932.039634,6.967681241,11.23188119,0.7342154958,186.3769393,3634280.048,0.8045843033,95.4908511,6740599.4,0.02402729,97.461979
282.801,463635.1904,156527.5438,-91524.85592,3477.942207,186.1404214,-283.094699,79021.49806,174636.4506,-964199.7096,111305.3438,62288.44408,-4199.110293,1925.270921,6.930801026,11.13254442,0.7710972967,185.3824142,3637242.13,0.8031783161,95.50249045,6740599.4,0.02402729,97.461979
283.801,467119.1665,156710.2956,-91807.97266,3490.018423,179.3612821,-283.1402298,78704.55306,175070.788,-960715.7335,111488.0956,62005.32734,-4187.034077,1918.491782,6.885270206,11.03306762,0.8078637767,184.3878976,3640230.924,0.8017609259,95.5139901,6740599.4,0.02402729,97.461979
284.801,470615.2442,156886.2629,-92091.13928,3502.145492,172.5715721,-283.1944574,78387.60806,175501.0774,-957219.6558,111664.0629,61722.16072,-4174.907008,1911.702072,6.831042563,10.93345049,0.8445132431,183.3933897,3643246.787,0.800332017,95.52535073,6740599.4,0.02402729,97.461979
285.801,474123.4746,157055.4351,-92374.36449,3514.323811,165.7711453,-283.2574283,78070.66306,175927.3319,-953711.4254,111833.2351,61438.93551,-4162.728689,1904.901645,6.76807172,10.83369276,0.8810439741,182.3988906,3646290.08,0.7988914722,95.53657305,6740599.4,0.02402729,97.461979
286.801,477643.9091,157217.8016,-92657.65706,3526.553782,158.9598541,-283.3291889,77753.71806,176349.5643,-950190.9909,111995.6016,61155.64294,-4150.498718,1898.090354,6.696311147,10.73379413,0.917454218,181.4044005,3649361.17,0.7974391725,95.54765773,6740599.4,0.02402729,97.461979
287.801,481176.5995,157373.3512,-92941.02581,3538.835812,152.1375494,-283.4097858,77436.77306,176767.7877,-946658.3005,112151.1512,60872.27419,-4138.216688,1891.268049,6.615714164,10.6337543,0.9537421925,180.4099195,3652460.433,0.7959749975,95.55860547,6740599.4,0.02402729,97.461979
288.801,484721.5982,157522.0729,-93224.4796,3551.170311,145.3040799,-283.4992661,77119.82806,177182.0153,-943113.3018,112299.8729,60588.8204,-4125.882189,1884.43458,6.526233851,10.53467466,0.9895093596,179.426376,3655588.249,0.7944988249,95.56941696,6740599.4,0.02402729,97.461979
289.801,488278.9577,157663.9556,-93508.02732,3563.557698,138.4592933,-283.5976767,76802.88306,177592.2601,-939555.9423,112441.7556,60305.27268,-4113.494802,1877.589793,6.427823334,10.43435311,1.025548717,178.4319137,3658745.007,0.7930105309,95.58009289,6740599.4,0.02402729,97.461979
290.801,491848.7313,157798.9877,-93791.67794,3575.998394,131.6030353,-283.7050645,76485.93806,177998.5356,-935986.1687,112576.7877,60021.62206,-4101.054106,1870.733535,6.320435508,10.33388948,1.061460288,177.4374611,3661931.1,0.7915099898,95.59063396,6740599.4,0.02402729,97.461979
291.801,495430.9724,157927.1578,-94075.44046,3588.492827,124.7351499,-283.8214769,76168.99306,178400.855,-932403.9276,112704.9578,59737.85954,-4088.559673,1863.86565,6.20402314,10.23328345,1.097242163,176.4430183,3665146.931,0.7899970744,95.60104086,6740599.4,0.02402729,97.461979
292.801,499025.735,158048.4541,-94359.32392,3601.041428,117.8554793,-283.9469611,75852.04806,178799.2318,-928809.165,112826.2541,59453.97608,-4076.011072,1856.985979,6.078538868,10.13253469,1.132892394,175.4485855,3668392.907,0.7884716554,95.61131429,6740599.4,0.02402729,97.461979
293.801,502633.0735,158162.8647,-94643.33742,3613.644637,110.9638637,-284.0815648,75535.10306,179193.6794,-925201.8265,112940.6647,59169.96258,-4063.407863,1850.094364,5.943935214,10.03164291,1.168409003,174.4541629,3671669.446,0.786933602,95.62145493,6740599.4,0.02402729,97.461979
294.801,506253.0427,158270.3778,-94927.4901,3626.302897,104.0601419,-284.2253354,75218.15806,179584.2115,-921581.8573,113048.1778,58885.8099,-4050.749603,1843.190642,5.800164584,9.930607773,1.203789972,173.4597507,3674976.971,0.7853827812,95.6314635,6740599.4,0.02402729,97.461979
295.801,509885.6978,158370.9809,-95211.79116,3639.016657,97.14415036,-284.3783207,74901.21306,179970.8416,-917949.2022,113148.7809,58601.50884,-4038.035843,1836.27465,5.647179277,9.829428953,1.239033248,172.4653491,3678315.914,0.7838190585,95.64134068,6740599.4,0.02402729,97.461979
296.801,513531.0946,158464.6619,-95496.24983,3651.786373,90.21572396,-284.5405685,74584.26806,180353.5837,-914303.8054,113242.4619,58317.05017,-4025.266127,1829.346224,5.484931493,9.72810612,1.274136741,171.4709583,3681686.713,0.7822422972,95.65108718,6740599.4,0.02402729,97.461979
297.801,517189.2893,158551.4082,-95780.8754,3664.612504,83.2746955,-284.7121267,74267.32306,180732.4514,-910645.6107,113329.2082,58032.4246,-4012.439996,1822.405195,5.313373338,9.626638939,1.309098321,170.4765784,3685089.816,0.7806523587,95.6607037,6740599.4,0.02402729,97.461979
298.801,520860.3386,158631.2071,-96065.67721,3677.495519,76.32089583,-284.8930432,73950.37806,181107.4587,-906974.5614,113409.0071,57747.62279,-3999.556981,1815.451396,5.13245683,9.525027068,1.34391582,169.4822098,3688525.679,0.7790491026,95.67019095,6740599.4,0.02402729,97.461979
299.801,524544.2995,158704.0457,-96350.66462,3690.435889,69.35415354,-285.0833662,73633.43306,181478.6196,-903290.6005,113481.8457,57462.63538,-3986.616611,1808.484654,4.94213382,9.424389159,1.378206829,168.4987794,3691994.765,0.7774323861,95.67954963,6740599.4,0.02402729,97.461979
300.801,528241.2297,158769.911,-96635.84709,3703.434095,62.37429569,-285.2831437,73316.48806,181845.9481,-899593.6703,113547.711,57177.45291,-3973.618405,1801.504796,4.742356272,9.322488467,1.412731142,167.5044336,3695497.547,0.7758020647,95.68878045,6740599.4,0.02402729,97.461979
301.801,531951.1871,158828.7898,-96921.23408,3716.49062,55.38114702,-285.492424,72999.54306,182209.4585,-895883.7129,113606.5898,56892.06592,-3960.56188,1794.511647,4.533075997,9.220442036,1.447104646,166.5100995,3699034.507,0.7741579916,95.69788412,6740599.4,0.02402729,97.461979
302.801,535674.2305,158880.6688,-97206.83512,3729.605957,48.37453012,-285.7112552,72682.59806,182569.165,-892160.6695,113658.4688,56606.46488,-3947.446543,1787.50503,4.314244753,9.118249507,1.481325006,165.5157776,3702606.135,0.7725000179,95.70686136,6740599.4,0.02402729,97.461979
303.801,539410.4188,158925.5343,-97492.65979,3742.780604,41.35426544,-285.9396857,72365.65306,182925.0819,-888424.4812,113703.3343,56320.64021,-3934.271896,1780.484765,4.085814258,9.015910511,1.515389842,164.5214678,3706212.931,0.7708279925,95.71571287,6740599.4,0.02402729,97.461979
304.801,543159.8116,158963.3727,-97778.71771,3756.015066,34.32017121,-286.1777638,72048.70806,183277.2237,-884675.0884,113741.1727,56034.58229,-3921.037434,1773.450671,3.847736196,8.913424677,1.549296728,163.5271705,3709855.404,0.7691417621,95.72443939,6740599.4,0.02402729,97.461979
305.801,546922.4691,158994.17,-98065.01855,3769.309853,27.27206346,-286.4255378,71731.76306,183625.6049,-880912.4309,113771.97,55748.28145,-3907.742647,1766.402563,3.599962229,8.810791627,1.583043191,162.532886,3713534.074,0.7674411712,95.73304162,6740599.4,0.02402729,97.461979
306.801,550698.4516,159017.9121,-98351.57203,3782.665484,20.20975589,-286.683056,71414.81806,183970.2401,-877136.4484,113795.7121,55461.72797,-3894.387016,1759.340256,3.342444008,8.708010976,1.616626711,161.5386143,3717249.468,0.7657260617,95.7415203,6740599.4,0.02402729,97.461979
307.801,554487.8205,159034.5847,-98638.38793,3796.082485,13.13305991,-286.9503668,71097.87306,184311.1441,-873347.0795,113812.3847,55174.91207,-3880.970015,1752.26356,3.075133188,8.605082334,1.650044718,160.5443559,3721002.126,0.7639962736,95.74987615,6740599.4,0.02402729,97.461979
308.801,558290.6372,159044.1734,-98925.47605,3809.561387,6.041784551,-287.2275186,70780.92806,184648.3316,-869544.2628,113821.9734,54887.82395,-3867.491113,1745.172285,2.797981432,8.502005305,1.683294593,159.5501109,3724792.597,0.7622516441,95.7581099,6740599.4,0.02402729,97.461979
309.801,562106.9641,159046.6634,-99212.84626,3823.102731,-1.064263573,-287.5145596,70463.98306,184981.8176,-865727.9359,113824.4634,54600.45374,-3853.949769,1738.066236,2.510940434,8.398779486,1.716373662,158.5558795,3728621.443,0.7604920082,95.76622229,6740599.4,0.02402729,97.461979
